date,time,link,title,description,keywords,locations,base_location,weather,politics,accident,economics,health,score,intensity
04-08-2023,02:37:00,https://www.thehindu.com/news/national/andhra-pradesh/ap-cm-jagan-to-review-relief-operations-in-flood-hit-areas-soon/article67155368.ece,AP CM Jagan to review relief operations in flood-hit areas soon,Chief Minister YS Jagan Mohan Reddy directed district Collectors floodaffected Alluri Sitharama Raju Eluru Konaseema East West Godavari districts take relief rescue operations effectivelyReviewing relief measures floodaffected districts Collectors virtually camp office near Thursday Chief Minister said officials authorised withdraw funds advance TR27 times natural calamitiesFor last four years following system emulated States said adding also made point tour floodhit areas personally supervise situationI visit floodhit areas Monday Tuesday review relief measures complaints affected families said adding already instructed officials act humanity helping victimsHe said affected families individuals given 2000 1000 respectively sent back homes relief campsIf flood water entered house victims compensated 2000 victims given ration 25 kg rice one kg vegetables 1 kg red gram 1 litre edible oilIf pucca houses damaged floods affected people given 10000 repairs irrespective extent damage addedWhile ensuring enough medicines including antivenom PHCs village clinics sanitation works taken floods recede Sanitation teams sent floodhit areas areas saidThe Chief Minister asked officials take enumeration crop property loss normalcy restoredIt also responsibility provide alternative house sites grant pucca houses people living lowlying areas show permanent solution district Collectors take initiative saidRoads culverts damaged floods also repaired ensuring enough supplies cattle feed drinking water medicines essentials addedRevenue Minister Prasada Rao Chief Secretary KS Jawahar Reddy DGP KV Rajendranath Reddy among host senior officials present,supervise damage initiative house permanent enumeration grant ration red east normalcy natural irrespective reddy feed extent humanity responsibility time review act point tour rice loss senior antivenom gram sanitation living property west visit advance last alternative water fund present show recede rescue crop relief host people cattle office flood solution provide camp district system minister secretary withdraw chief edible take,,India,1,1,1,1,1,0.8555,high
04-08-2023,02:33:00,https://www.thehindu.com/news/national/plaques-to-feature-names-of-local-heroes-pms-quote-across-the-country/article67154922.ece,"Villages, cities to display plaques on local bravehearts",Shilaphalakam plaques part Meri Mati Mera Desh soil country concluding programme Azadi Ka Amrit Mahotsav celebrations 75 years Indian Independence began 2021 plaques installed near water bodies available near panchayat offices schools water bodies available Union Culture Secretary Govind Mohan told media Details specifications including suggested dimensions model art work shared special portal designed purpose Mr Mohan said requested names inscribed sent us well compilation central data base Mr Mohan said adding quote Mr Modi would also shared Meri Maati Mera Desh campaign envisaged culminating event Azadi Ka Amrit Mahotsav much ambitious programme Har Ghar Tiranga programme launched last year Apurva Chandra Secretary Information Broadcasting also part briefing said Moreover part programme youth volunteers collect soil panchayat village take block level block special urn containing soil brought national capital urban areas urns would carried larger municipalities towns smaller local bodies brought national capital Approximately 8000 urns expected carried Delhi soil used create special garden Amrit Vatika Culture Secretary said adding government process finalising spot garden special memorial also constructed national capital,year portal compilation ambitious panchayat soil level country national work village memorial model campaign special information youth available capital medium spot water culture last government part event base garden urban process collect secretary union much independence ka local purpose smaller data central,Delhi,Delhi,0,1,0,1,1,0.9393,high
04-08-2023,02:24:37,https://www.thehindu.com/news/national/other-states/jharkhand-assembly-passes-bill-to-prevent-cheating-in-competitive-exams/article67154701.ece,Jharkhand Assembly passes Bill to prevent cheating in competitive exams,Bill passed fifth day ongoing Monsoon Session State Assembly Opposition Bharatiya Janata Party BJP created ruckus Assembly amendment proposal Bill rejected SpeakerThe BJP legislators entered well tore copy Bill walked House compared Bill Rowlatt Act termed black lawThe government accepted suggestions made CPI ML MLA Binod Singh Congress MLA Pradeep Yadav reduce punishment period examinees caught cheatingOn suggestion legislators government showed leniency punishment examinees caught copying means examinee caught copying first time instead three years punishment year caught second time three years instead seven yearsAccording provision person caught first time fine 5 lakh paid lead additional punishment nine months imprisonment caught second time heshe fined 10 lakh paid lead additional sentence thirty months found guilty examinee allowed sit competitive examination 10 yearsSpeaking House Chief Minister Hemant Soren said Opposition colleagues looking seriously Bill calling black law take dark glasses world watching kind laws NDA brings country know Delhi Service Bill politics going itHe said government bringing vacancies large scale misconduct action would taken Lakhs students people affected one examinee Mr Soren saidAccording Bill printing press management system conducts examination person engaged transport coaching institute plays role conspirator punishment 10 years life imprisonment also provision impose fine ranging 2 crore 10 crore Failure pay fine result additional three years imprisonmentMinister Alamgir Alam said 10 years life imprisonment fine ranging 2 crore 10 crore apply examinee printing press coaching institutes othersBJP MLA Anant Ojha expressed concern deputy commissioner DC superintendent police SP kept ambit responsibility Jharkhand Students Union AJSU MLA Lambodar Mahato questioned Jharkhand Examination Conduct Act 2001 already applicable State need enact separate lawSeveral BJP legislators questioned examinee punished much caught cheating Concerns also raised arresting examinee without warrant,singh competitive first applicable responsibility leniency act guilty ruckus suggestion bill law life enact superintendent people large party role monsoon day assembly conduct time lead separate transport service minister fine system person much second pay additional caught kind misconduct house concern scale country press provision conspirator proposal government examination state union deputy dark chief commissioner institute year punishment tore ambit glass period black world result printing sit impose imprisonment opposition police sentence crore management session failure action congress warrant politics amendment,Delhi,Delhi,1,1,1,0,0,-0.9477,high
04-08-2023,02:05:34,https://www.thehindu.com/news/national/with-focus-on-pacific-indian-warships-make-port-call-at-papua-new-guinea/article67155482.ece,"With focus on Pacific, Indian warships make port call at Papua New Guinea",increasing focus Pacific part IndoPacific region two frontline Indian naval warships Eastern Naval Command INS Sahyadri INS Kolkata made port call Port Moresby part ongoing initiatives enhancing maritime partnership cooperation Papua New Guinea time two warships Western Naval Command Oman INS Visakhapatnam Muscat INS Trikand DuqmDuring port call crew two ships engage personnel PNG Defence Forces wide range activities including professional interactions cultural exchanges Yoga sessions ship visits port call aimed strengthening ties India Papua New Guinea maritime domain Navy said statement ships arrived WednesdayLast month India France agreed expand cooperation Pacific IndiaFrance joint statement issued Prime Minister Narendra Modis visit Paris last month noted countries resident powers key partners vital stakes IndoPacific announced adoption road map IndoPacific agreed expand cooperation Pacific also working finalising IndoFrench development fund third countries joint financing sustainable development projects region INS Sahyadri third ship indigenously designed built Project17 class multirole stealth frigates commanded Capt Rajan Kapoor INS Kolkata first ship indigenously designed built Project15A class destroyers commanded Capt Sharad Sinsunwal ships built Mazagon Dock Shipbuilders Limited MumbaiIn addition professional interactions aimed enhancing cooperation strengthening ties sharing best practices undertaken Royal Navy Oman various elements maritime operations two warships took part social interactions Navy said Indian Navy Band local populace spellbound melodious mesmerising tunes Avenues Mall Boshar Sporting cultural interactions also conducted Royal Navy Oman personnel said statementSchool children visited INS Visakhapatnam taken around ship given overview capabilities indigenously designed constructed warship addedIn May Mr Modi visited Papua New Guinea attended 3rd summit Forum India Pacific Islands Cooperation FIPIC spoke favour free open IndoPacific region focused Indias commitment assist development goals membercountries FIPIC stating New Delhi would continue help Pacific island states every possible way Pacific Island nations focus late China signed last year security agreement Solomon Islands US Papua New Guinea concluded defence partnership agreementThe FIPIC consists Cook Islands Fiji Kiribati Marshall Islands Federated States Micronesia Nauru Niue Samoa Solomon Islands Palau Papua New Guinea Tonga Tuvalu Vanuatu,assist eastern populace map cultural statement last class band maritime navy guinea naval sporting defence possible overview engage focus u dock built time project free mall fund limited commitment every minister late joint region royal may western adoption help tonga range third best yoga spellbound china muscat development various visit melodious partnership key port resident crew prime personnel local professional road year vital month open sustainable security cook stealth agreement new way forum summit pacific part wide expand island session social warship command addition,India Kolkata New Delhi US China,India,0,1,1,1,0,0.9878,high
04-08-2023,02:04:00,https://www.thehindu.com/news/national/other-states/why-no-sedition-case-against-drdo-scientist-pradeep-kurulkar-till-now-asks-prithviraj-chavan/article67154688.ece,"Why no sedition case against DRDO scientist Pradeep Kurulkar till now, asks Prithviraj Chavan",Speaking Legislative Assembly Mr Chavan MLA Karad South Satara district demanded know Official Secrets Act applied case matter yet transferred National Investigation Agency NIA one connected international espionageIt come light Mr Kurulkar highranking DRDO scientist prosecuted Official Secrets Act seems regularly chatted Pakistani agent called Zara even met tour abroad duo even watched IndiaPakistan cricket match together Mr Chavan saidThe point prosecuted Officials Secrets Act UAPA sedition law case international espionage case assigned NIA said Mr Chavan demanding know current status investigation State government Congress also claimed Mr Kurulkar associated Rashtriya Swayamsevak Sangh RSS photos arrested scientist RSS uniform alleged ties organisation emerged arrest May year Mr Kurulkar also associated social organisation whose name take take name meaning RSS uproar Assembly Mr Chavan saidNCP leader Sharad Pawar group Jayant Patil supporting Mr Chavans claim sedition case booked Mr Kurulkar said matter serious one indeedSpeaker Rahul Narwekar however said question Sections apply case courts concern fell jurisdictionThe court add relevant Sections chargesheet feels need Mr Narwekar said prohibiting discussion matter Assembly Wednesday Mr Kurulkar lawyer moved bail application special Pune court alleging sensitive information shared Pakistani intelligence operative available public domain secret confidential natureMr Kurulkar currently lodged Punes Yerwada Central Jail arrested team Maharashtra ATS May 3 Officials Secrets ActThe bulk 1837page ATS charge sheet scientist centred Mr Kurulkars communication Pakistani spy calling Zara DasguptaIt includes Mr Kurulkars WhatsApp chats transcripts voice calls Pakistani agent scientist chatted Indian missile systems among classified defence projectsDasgupta claimed software engineer based UK befriended sending obscene messages videos investigation IP address traced Pakistan ATS said charge sheetThe Pakistani agent tried obtain classified sensitive information regarding Brahmos Launcher Drone UCV Agni Missile Launcher Military Bridging System among things said,sheet launcher drone voice match application jail act point duo law investigation intelligence official bridging missile question defence bail court light leader international cricket current central satara sedition agent team national uproar relevant tour special south whose status lawyer discussion page system add communication may public meaning secret concern bulk case engineer military name sensitive uniform government confidential claim state scientist group spy year agency need address legislative operative obscene information charge available serious espionage social district congress matter,UK Pakistan Satara,UK,0,1,0,0,1,-0.926,high
04-08-2023,02:02:00,https://www.thehindu.com/news/national/muslim-body-concerned-over-forced-migration-from-gurugram-following-communal-violence/article67155474.ece,Muslim body concerned over forced migration from Gurugram following communal violence,delegation JamaateIslami Hind JIH visited strifetorn areas Gurugram expressed concern forced migration people premier business hub country number working class men women migrated number jhuggis temporary structures roadside shops set fire violence said migration delegation felt ripple effect apartment residents expressed lack confidence administrationIt labour migration may cause untold damage reputation destination choice stable peaceful business climate Maulana Shafi Madani national secretary Jamaat led delegation saidCalling confidencebuilding measures amidst widespread unrest delegation asked accountability attack mosque Sector 57 satellite township killing imam mosque among two Muslim places worship attacked violence mosque site sustained legal battle local estate magnates allegedly eyeing property past years Taking advantage circumstances may role attack mosque Nadeem Khan member delegation saidIn meeting Commissioner Police Kala Ramachandran members delegation informed social media posts videos led escalation violence police force could adequately handle situation got diverted multiple locations Jamaat members informed Commissioner claimed 70 forces diverted Mewat due violence police anticipate violence Gurugram Mr Khan said adding difficult believe thing widespread fear violence Mewat spreading Gurugram easy trust police seeing photos Commissioner Monu Manesar latters Twitter known X handle Mr Manesar accused instigating violence hate videos shared social media violence began also accused lynching Nasir Junaid Mewat earlier year two accused cow smuggling burned inside car Haryana Government claims Mr Manesar absconding since letter sent behalf Association Protection Civil Rights police stating Since July 31 rapid escalation hate speech violence Haryana often directed Muslim community requires urgent intervention per information available communal clashes broke around yatra organised Vishwa Hindu Parishad Bajrang Dal preceded provocative video posted Monu Manesar selfproclaimed gau rakshak repeat offenderThe Jamaat feels situation Gurugram failure intelligence coordination police department climate impunity also added fuel fire antisocial elements indulged violence felt assured action would taken enjoyed political patronage Mr Madani told media even asked prompt measures restoring peace serious efforts towards initiation dialogue across communities communal harmony impacted vicious media propaganda instigation violence across social media platforms said adding palpable fear people affected violence even surrounding areas police administration must assure people nobody allowed take law hands strict action taken antisocial elements fomenting violence must take appropriate steps prevent recurrence situationFurther JIH delegation also met residents lived ongoing communal tension unrest Residents shared fear called better securityThe delegation also demanded suitable compensation victims violence punishment guilty Jamaat likely file petition compensation next week,choice attack labour fire reputation instigation anticipate peaceful sent estate assure site dal guilty community car law vicious advantage intelligence class sector accountability people amidst protection hub urgent x climate cause appropriate kala role association thing fear damage prevent speech imam video better national told behalf business likely felt roadside administration member compensation premier multiple petition difficult repeat secretary suitable working letter rapid tension violence added handle initiation concern stable township force country nobody fuel intervention effect due medium property meeting prompt government unrest dialogue harmony antisocial apartment towards legal widespread strict commissioner local take file patronage year men situation met punishment peace easy next confidence khan palpable provocative battle untold impunity temporary department information available worship communal political serious police destination hind failure social twitter civil action ripple number trust migration cow week,Haryana Gurugram,Gurugram,1,1,1,1,0,-0.9983,high
04-08-2023,01:20:29,https://www.thehindu.com/news/national/services-bill-has-made-the-delhi-govt-administratively-impotent-says-aap-rajya-sabha-mp-raghav-chadha/article67154925.ece,"Services Bill has made the Delhi govt. administratively impotent, says AAP Rajya Sabha MP Raghav Chadha",AAP Rajya Sabha MP Raghav Chadha mobilising support Upper House defeat Government National Capital Territory Delhi Amendment Bill 2023 passed Lok Sabha amid walkout Opposition parties Thursday Mr Chadha spoke Bill give LieutenantGovernor Delhi control transfers postings civil servants whether party made mistake supporting Centre pass JK Reorganisation Bill 2019 Delhi model governance hit arrests former AAP Ministers Excerpts passage Bill affect AAP government Delhi Bill constitutional sin First abuse Article 123 gives power promulgate ordinance Secondly amounts contempt Supreme Court ruling gave Delhi government power services Within eight days BJP overturned judgment Thirdly abolishes accountability civil servants Central governmentappointed LieutenantGovernor control civil servants neither accountable elected government implement decisions Ministers Every decision Minister overturned secretaries different departments way Ministers become subordinate secretaries Bill made government administratively impotent AAP hopeful defeating Bill Rajya Sabha Rajya Sabha closely fought battle NDA Opposition votes evenly balanced depends many MPs abstain many present House put vote Boththe Biju Janata Dal Odisha YSR Congress Party Andhra Pradesh supported Bill Lok Sabha talk tothese parties hopeful supporting AAP dont wish comment conversations various stakeholders must reasons backing BJP aware compulsions parties people understand Im still hopeful fight dharm right adharm wrong wish everyone rallies behind us ensure Bill defeated Rajya Sabha AAPs strategy Supreme Court referring challenge Centres ordinance control services Constitution Bench third round judicial battles 2018 2023 Constitution Bench ruled favour time verdict likely favour matter time plan fight moves legislatively judicially Meanwhile agitate streets betrayal people defeat BJP seven Lok Sabha seats Delhi AAP supported Bill dilution Article 370 deprived Jammu Kashmir special status led bifurcation State 2019 moral ground AAP attack parties supporting Delhi services Bill Bill brought virtue supplementary list without debate discussion even days notice passed Parliament weeks months time given political parties Chief Minister JK course political parties would travelled across country like Delhi Chief Minister Arvind Kejriwal requested support political parties defeat Bill case even though political parties believed Centres ordinance services entirely wrong went knocked doors explained stand order gain support still stand AAPs decision support 2019 Bill dont comment whether mistake stand say already answered question best possible way ensure Delhi model governance hit recent arrests top AAP leaders message clear BJP departments good work people Delhi shut arresting Minister fighting judicially challenging transgressions LG secretaries Politically people give answer,governance attack within first order affect support many abuse dal understand bill give accountability people recent territory debate ruling possible court party agitate walkout central bench constitutional day upper national ordinance control model time likely special supreme article ground present wrong status defeat discussion verdict clear every minister list hopeful aware sin house everyone good parliament constitution country power case third travelled stand best accountable strategy course balanced street contempt various betrayal government state notice moral plan chief bifurcation message virtue challenge wish fighting dont top battle decision supplementary judgment talk way capital dilution political opposition gain civil passage former congress impotent politically pas fight judicial different vote secondly amendment work mistake matter,Delhi,Delhi,0,1,1,1,1,0.9802,high
04-08-2023,00:51:08,https://www.thehindu.com/news/national/karnataka/vijayanand-travels-to-buy-550-volvoeicher-buses-for-500-crore/article67155372.ece,Vijayanand Travels to buy 550 Volvo/Eicher buses for ₹500 crore,Hubballibased Vijayanand Travels placed order buy 550 Intercity luxury buses Volvo Eicher order touted largestever buses country valued 500 croreThe order would include 500 units Eicher Intercity 135m AC nonAC sleeper coaches 50 Volvo 9600 luxury sleeper coaches buses manufactured entirely Hoskote Pithampur factories Volvo EicherThe acquisition buses part VTs ambitious India expansion said company currently operates Karnataka Maharashtra Andhra Pradesh Telangana Gujarat GoaShiva Sankeshwar Managing Director Vijayanand Travels Private Limited said Keeping grand legacy backdrop want establish panIndia operations terms fleet size geographical reach intercity connectivityAlso Read Vijay Sankeshwars 21yearold grandson driving seat Vijayanand TravelsWe delighted receive followup order Vijayanand Travels continue live commitment shaping future Indian bus industry Volvo Eicher range saidVinod Aggarwal MD CEO ofVolvo Eicher Commercial Vehicles,include ambitious luxury expansion country acquisition order private director read backdrop range seat intercity grandson buy m fleet part size commercial bus industry live limited commitment company geographical want future keeping reach grand,India,India,0,1,1,1,0,0.9217,high
04-08-2023,00:45:34,https://www.thehindu.com/news/national/tamil-nadu/the-american-camera-that-captured-the-arrival-of-sivaji-on-the-silver-screen/article67155579.ece,The American camera that captured the arrival of Sivaji on the silver screen,lanky young man yet gain fame Sivaji Ganesan uttered dialogues created trouble temple want temples want become den evil persons shook conscience Tamil society camera captured arrival new talents Tamil film world Sivaji Ganesan Karunanidhi penned dialogues iconic Parasakthi 1952 stands silently corner AVM Heritage Museum Chennai tells loudly history films made studio completes 80 yearsThe camera captured Sivaji Ganesans powerful expressions voice laden modulations emotions Americanmade Mitchell 35mm camera imported AV Meiyappan founder AVM Studios help Akbar managing director Bombaybased RCA Company though imports scarce Second World War II camera arrived 1946 father reservations actor looking thin donning lead role going scenes film mother Rajeswari told father actor really well unhappy scenes could reshot Subsequently around 6000 feet film used reshoot scenes nourishing Sivaji Ganesan special food recalls AVM Saravanan managing partner AVM Studios Later writing film AV Meiyappan said Sivaji Ganesan would emerged major talent even offered role Parasakthi Probably would taken years speak mind say one best actors world Others may disagree writesThe museum also houses memorial studio Sivaji Ganesan shot first scene Parasakthi uttered word Success gives every detail film including name director lyricists playback singersPlaced near Mitchell 35mm another camera Germany along propeller used create thunder storm gusty winds films grandfather help friend aircraft engineer Balram converted engine miniaircraft propeller said MS Guhan son Mr Saravanan pointing scene classic film Server Sundaram propeller used museum accommodates various equipment used film world captures evolution film technology anyone interested symbiotic relationship cinema politics Tamil Nadu museum offers lot displaying history film world 1934 2023 Also display equipment rerecording mixing editing changed tune modern technology suited vision AV MeiyappanHe first studio owner achieved postsynchronisation technology years away help audiographer VS Raghavan recorded voice playback singer PA Periyanayagi replace songs rendered Kumari Rukmani heroine film Sri Valli failed match highpitch TR Mahalingam hero experiment proved phenomenal success Sri Valli produced budget 2 lakh 1945 earned tenfold profit MS Guhan Americanmade Mitchell 35mm camera Photo Credit R RAGU Apart money producers film overwhelmed joy response people Tamil Nadu watched film numerous times Central Theatre Madurai ran 55 weeks record run writes AV Meiyappan memoir Yenathu Vaazhkai Anubavangal Life Experiences also credited introducing greatest talents Tamil film world including SS Rajendran Vyjayanthimala Lalitha Padmini snakecharmer songsequence film Vedhala Ulagam Gemini Ganesan hero Penn Kamal Haasan child artiste Kalathur Kannamma surprising MG Ramachandran dominated film world politics acted one film produced AVM Studios Anbe Vaa car used Saroja Devi song sequence film still museum 1956 model Studebaker President 46 vintage cars 19 bikes personal collection AVMeiyappan MGR SS Vasan owner nowdefunct Gemini Studio cars used films 95 cars drivable condition said Mr Guhan also secretary Madras Heritage Motoring Club MHMCHe able get two cars used MGR first one 1957 model Dodge Kingsway presented MGR wife Janaki Ammal donated car VR Venkatachalam chancellor Sri Ramachandra Institute Higher Education Research Venkatachalam turn donated car Mr Guhan refurbishing Plymouth used MGR Mr Guhan said prove cars still drivable condition drove 1886 model Benz PatentMotorwagen run benzene presence 1974 model Suzuki RV 90 superstar Rajinikanth rode Paayum Puli 2009 model TVS Apache RTR 160 4V used Suriya Ayan sure attraction movie enthusiasts automotive aficionados alike,talent museum mind powerful den voice match surprising sri child director unhappy storm movie shot relationship experiment display scene car prove life partner joy song attraction r speak word rode research symbiotic ran people scarce gusty camera role drivable central society man lot conscience reshoot singer able actor pul told memorial model time special engine thunder studio playback interested evil laden later create another iconic benzene chancellor donated fame apache condition every son mother secretary young artiste hero vintage apart second response sure father nourishing v help record aircraft vision success best engineer sequence personal name evolution owner club various subsequently education phenomenal modern disagree motoring wife heroine server profit well founder credit budget institute dodge anyone propeller numerous trouble major world arrival war classic new memoir thin higher money automotive temple equipment collection gain food detail history company presence president converted heritage technology pa politics photo film grandfather,Tamil Nadu,Tamil Nadu,1,1,1,1,0,0.9966,high
04-08-2023,00:43:43,https://www.thehindu.com/news/national/tamil-nadu/remaking-of-the-golden-car-of-the-16th-century-basilica-in-thoothukudi/article67155554.ece,"Remaking of the golden car of the 16th Century basilica in
Thoothukudi",Saturday golden car 16th Century Basilica Lady Snows rolls Thoothukudi participation thousands devotees multiple faiths annual festival contingent carpenters artisans silently heave sigh relief toiling past seven months get car ready time roll 16th time history basilica Originally blessed Mother Mercy Church August 5 1582 small street Bishop Kochi church shifted current location Jesuit priest Rev Fr Vigilius Mancy 1713 first golden car festival conducted nine decades later 1806 Since Basilica witnessed 15 celebrations golden car carrying statue Lady Snows drawn along streets Thoothukudi August 5 first car Lady Snows crafted beginning 1800s master carpenters Sri Lanka Kerala cost 1 lakh amount estimated equivalent value 7500 sovereigns gold 1806 golden car drawn 1872 1879 1895 1905 1908 1926 1947 1955 1964 1977 1982 2000 2007 2013In September last year old wooden car taken shed carpenters found vital portions damaged beyond repair decided make car afresh teak wood using reusable portions old carIn January year team expert carpenters Thiruvananthapuram another team Aayikudi near Tenkasi roped make 53foottall teak wood car representing 53 prayer beads rosary dedicated Blessed Holy Mother Mary 12 wooden pillars representing 12 Tribes Israel mentioned Old Testament made bigger size wooden statues 12 Kings Israel also adorn car says Maria Sylvester Fernando 63 heads golden car decoration committee rich experience crafting car 2007 2013 along maternal uncle Remigius Fernando important part crafting golden papers pasted car sourced metallic golden papers seven places handed four persons including Mr Sylvester test quality without revealing place origin tested quality golden papers sticking teak wood placing terrace houses hot sun drenching water three weeks zeroed paper purchased Dubai said Rev Kumar Raja Rector Basilica Lady Snows golden paper sourced Dubai actually made Japan eventually purchased 16 boxes metallic golden paper May 6 first Saturday month dedicated Blessed Holy Mother Thoothukudi citizen living Japan saidOnce metallic golden papers arrived team led Mr Sylvester retired tally clerk VOC Port started adorning car work started 60 persons done 15 workers vital works completed finetuning go till August 4 said Mr SylvesterBesides steering committee golden car festival decided adorn car American diamonds orders placed 7500 stones 10mm American diamonds 1000 numbers 12mm diamonds 3500 15mm diamonds 2900 17mm diamonds 100 Around one lakh colour stones also purchased Jaipur two lakh glass beads sourced Mumbai make car attractive,gold master first sri sylvester japan bigger till car bishop last golden holy relief experience colour old clerk current mary terrace team mercy statue hot time repair s multiple another quality test afresh citizen annual sigh mother handed attractive make rosary basilica may uncle roll rich small get ready location lady participation metallic equivalent wood around street rev go size raja port maternal amount prayer maria important year priest committee drawn vital month glass expert cost wooden august teak festival water place value part testament contingent rector decoration history paper church century work,Mumbai Thoothukudi,Thoothukudi,1,0,1,1,1,0.9945,high
04-08-2023,00:39:12,https://www.thehindu.com/news/national/telangana/hc-reserves-orders-in-group-i-prelim-exam-pleas/article67155456.ece,HC reserves orders in Group-I prelim exam pleas,petition came hearing bench Chief Justice Alok Aradhe Justice Vinod Kumar petitioners counsel informed bench presented clarifications sought Registry yet PIL plea numbered CJ Alok Aradhe sought know counsel wanted HC pass order matter Special Courts process hearing criminal cases registered Chief Minister Chief Justice asked counsel present material show trial cases getting delayed counsel told bench Supreme Court earlier ruled High Courts suo moto take matters Chief Justice asked counsel present copy apex court bench posted matter August 23 stating would decide whether plea involved public interest Justice P Madhavi Devi Telangana HC Thursday reserved orders batch petitions seeking direction cancellation GroupI preliminary exam conducted Telangana State Public Service Commission exam first conducted November last year TSPSC cancelled exam following allegations leakage question papers registration criminal cases GroupI preliminary exam reconducted June 11 year However candidates moved HC filed writ petitions seeking instructions TSPSC cancel exam different grounds petitioners contended authorities failed take security precautions like verifying biometrics aspirants told court everything left invigilators giving scope possible fraud persons Advocate General BS Prasad appearing State told court exam conducted second time leaving anything chance Lakhs candidates awaiting results exam gearing main examination,year trial bench criminal justice cancellation copy security order preliminary writ fraud told apex time interest special everything august supreme material ground chance commission last registration scope present counsel show june high anything general leakage main advocate examination state process exam question cancel direction plea service minister possible p pas registered court different chief second registry batch public biometrics matter,,India,0,1,0,1,0,0.9442,high
04-08-2023,00:34:36,https://www.thehindu.com/news/national/tamil-nadu/a-legacy-of-wood-carving-thrives-at-thammampatti-in-salem/article67155538.ece,From chisel to masterpiece: Thammampatti's wood carving legacy,Nestled lush green hills Kollimalai Pachaimalai village Thammampatti Salem district synonymous traditional wood crafts Artisans patiently chip away wood carve lifelike faces nothing chisel hammer giving sustenance unique art sculpting began almost century agoConsisting around 60 families 200 artisans community founded Andaver brother 1942 said family learned wood carving temple workers Thanjavur neighbouring villages left establish workshop ThammampattiWhat began creation chariot villages Ugra Kadhali Narasimha Swamy Temple said 700 years old plays integral part providing glimpse Tamil Nadus cultural heritage travellers departing halls Chennai International Airport wood carvings village display Traditional Dravidian architecture sculptures figurines forged stone since time immemorial seen various temples across south India Later metal gained popularity patrons different dynasties commissioned bronze statues famous Nataraja idols Chola periodBut separates carvings rest use wood intricate designs artisans chisel fashion similar used stone sculpting ancestors identified land abundant Vaagai maram Albizia lebbeck tree meant exercise procuring material would easier easy transport stone metal could chose wood says P Sengottuvel grandson Andaver thirdgeneration artisan communityBack settling agricultural village meant artisans received orders large pieces allowed use sustainable seasoning methods drain moisture wood continue use natural methods little chemicals wood exposed rain wind cold temperatures finally dried sun takes long time important dont deviate tradition Mr Sengottuvel explains process begins artist chalking rough image design bark tree giving outline work allows judicious use tree costs 1200 per cubic square foot canvas given shape one layer time use traditional fishtail gouge chisel add ridges gouge hammered top block wood piece chips create intricate designs artisans known forThe traditional practice makes process slow expensive starting price 3000 goes 44 lakh ninefoot Balaji statue takes two days even make footlong sculpture aim make designs affordable accessible people believe art reach everyone irrespective social financial status Mr Sengottuvel says make possible Department Micro Small Medium Enterprises recently allotted 8 crore development machinery make wood carving quicker process artisans plan continue creating unique designs hand mechanised system focus bulk ordersGanesha idols shipped countries US UK Malaysia often bought highranking government officials India among others,design little lush financial affordable community cultural agricultural bronze chip tree intricate metal people piece tradition architecture large chisel possible old bark outline international glimpse focus rough workshop u famous day statue lifelike creation use meant time separate south later create stone fishtail transport judicious carve status popularity process price system easier p synonymous add fashion sustenance cold nothing reach expensive immemorial image everyone foot small chariot cubic bulk hand land wood traditional medium development various block aim integral government layer brother exercise sun airport dried hammer machinery green plan micro moisture important art easy natural sustainable dont artist accessible top deviate unique village department grandson gouge rain material abundant temple part family practice crore social continue district heritage different similar century sculpture chola work,UK India US Thanjavur,India,1,1,1,1,0,0.9656,high
04-08-2023,00:32:34,https://www.thehindu.com/news/national/tamil-nadu/obc-employees-association-demands-caste-census-in-tamil-nadu/article67155090.ece,OBC employees' association demands caste census in Tamil Nadu,letter written Chief Minister MK Stalin Wednesday confederations general secretary K Danasekar highlighted recent judgement Patna High Court upholding caste survey carried State government Pointing Union government repeatedly failed heed request caste census including Mr Stalin Mr Danasekar said castebased census needed improve reservation policies social justice perspective said though previous AIADMK government constituted Commission headed retired High Court judge Kulasekaran purpose work happened towards caste census Commissions tenure expired meanwhile appealed CM initiate necessary action towards caste census,judge justice k request previous census perspective caste reservation commission government necessary survey high general state social recent initiate action secretary minister union towards court chief letter tenure purpose work,,India,0,1,0,0,0,0.4588,moderate
04-08-2023,00:29:58,https://www.thehindu.com/news/cities/Hyderabad/accused-in-attempt-to-murder-case-held/article67155406.ece,Accused in attempt-to-murder case held,arrested accused identified V Saiteja 27 native Godavarikhani Peddapalli district According police Saiteja nursed grudge Arun 35 Manakondur suspecting latters role suicide sister allegedly conspired kill Arun April 19 year along two accomplices arrived Manakondur bike allegedly attempted kill Arun countrymade firearm earlier purchased Delhi However Arun escaped bid life countrymade weapon malfunctioned police saidThe trio fled soon failed bid One subsequently arrested police police kept vigil movement Saiteja nabbed bus stand Karimnagar Thursday afternoon countrymade gun two bullets seized connection incident,year firearm grudge v native connection gun movement stand bike vigil kill life weapon police bus afternoon district incident role sister,Karimnagar Delhi,Karimnagar,0,1,1,0,0,-0.9847,high
